model,subject,idx,gold,pred,correct,raw,gen_tps,prompt_tps,prompt_tokens,total_ms,error
phi3.5:3.8b-mini-instruct-q8_0,college_computer_science,84,D,D,1,D,11.943364565231672,81.61388807596948,169,2402.8429985046387,
phi3.5:3.8b-mini-instruct-q8_0,college_computer_science,85,D,B,0,B. 4 / 9,7.382416560236829,77.77857401286755,178,3531.6081047058105,
phi3.5:3.8b-mini-instruct-q8_0,college_computer_science,86,A,A,1,A. I only,7.6673828002202065,79.03501108156557,166,2992.276668548584,
phi3.5:3.8b-mini-instruct-q8_0,college_computer_science,87,B,C,0,C. I and II only,8.019429933095042,71.23641402857118,225,4247.904062271118,
phi3.5:3.8b-mini-instruct-q8_0,college_computer_science,88,C,C,1,C. 6,7.8909408842272715,75.97137437573201,156,2873.852014541626,
phi3.5:3.8b-mini-instruct-q8_0,college_computer_science,89,A,A,1,A,10.59799168057653,70.96943737178574,138,2366.2233352661133,
phi3.5:3.8b-mini-instruct-q8_0,college_computer_science,90,C,C,1,C,13.009145429236753,220.54537721136123,266,1686.8200302124023,
phi3.5:3.8b-mini-instruct-q8_0,college_computer_science,91,C,C,1,C,14.201721248615332,82.197095483434,150,2155.519723892212,
phi3.5:3.8b-mini-instruct-q8_0,college_computer_science,92,B,B,1,B. P_1 can be solved in polynomial time but P_2 is not known to be solvable in p,6.207788424381267,77.03771059079084,244,7845.189094543457,
phi3.5:3.8b-mini-instruct-q8_0,college_computer_science,93,C,C,1,C,12.908555790778129,74.68484404959074,159,2495.432138442993,
phi3.5:3.8b-mini-instruct-q8_0,college_computer_science,94,D,C,0,C. I and II only,7.5164637400420276,71.02117523655515,221,4208.381652832031,
phi3.5:3.8b-mini-instruct-q8_0,college_computer_science,95,A,A,1,A,14.13727292005372,70.59936263310705,136,2346.0469245910645,
phi3.5:3.8b-mini-instruct-q8_0,college_computer_science,96,A,C,0,C,14.01139126109527,74.53396562980842,208,3071.723461151123,
phi3.5:3.8b-mini-instruct-q8_0,college_computer_science,97,D,D,1,D. I and III,8.38378743186426,78.03654446704546,167,3038.482666015625,
phi3.5:3.8b-mini-instruct-q8_0,college_computer_science,98,C,B,0,B. 1.2 microseconds,6.4260652631188115,73.40725155693542,272,5274.718523025513,
phi3.5:3.8b-mini-instruct-q8_0,college_computer_science,99,D,D,1,D,8.145113339252116,78.787247464399,149,2337.4123573303223,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,0,B,D,0,D,14.15037604624343,59.358734190950024,186,3416.536331176758,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,1,C,C,1,C. 600 nm,6.651299700913223,72.58605205321889,169,3843.6219692230225,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,2,C,C,1,C. The entropy of the system and its environment remains unchanged.,5.056900241517555,73.71472196404886,143,5075.90651512146,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,3,A,A,1,A,10.81408426334458,67.87803719155463,121,2196.75874710083,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,4,B,D,0,D,7.544977497104615,76.61650310133327,164,2636.781692504883,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,5,C,C,1,C,14.351732254083068,82.64034501643702,118,1776.6399383544922,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,6,D,C,0,C,13.996095089470039,77.21415247449366,158,2316.941499710083,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,7,A,C,0,C,14.252932540870283,74.93579031300631,153,2324.9707221984863,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,8,A,A,1,A,14.134874977030828,72.81516340544775,124,2013.6454105377197,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,9,D,B,0,B. mc/(2^(1/2)),5.468480136201612,74.82317180101712,128,4056.824207305908,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,10,D,D,1,D,14.349775784753364,70.04419330364419,107,1876.8987655639648,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,11,D,D,1,D,14.198494959534289,75.35767658664227,166,2425.1673221588135,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,12,D,D,1,D,13.688691771727374,77.38827901143145,116,1793.7617301940918,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,13,B,B,1,B,14.272664992007307,73.94090002104471,143,2204.93221282959,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,14,A,A,1,A,14.017185068894465,68.40747400515987,189,3048.4657287597656,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,15,D,D,1,D,14.146872833760098,76.50451801681399,162,2431.2167167663574,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,16,B,D,0,D,13.226813396116606,1057.7983604125413,164,472.81575202941895,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,17,A,C,0,C,12.54736630781199,72.46272832933951,202,3141.6239738464355,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,18,B,B,1,B,14.210197237537656,78.32972541870798,132,2001.3682842254639,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,19,A,C,0,C,14.085498978801324,80.95683572006078,153,2195.582389831543,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,20,C,C,1,C. Electrons filling inner shell vacancies that are created in the metal atoms,6.740363807391858,77.72742604895362,159,4859.912395477295,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,21,D,C,0,C,11.288274305065613,73.6371450534764,107,1821.8154907226562,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,22,B,B,1,B. 0.5 mm,7.883295690596411,77.11033972881303,163,3209.7880840301514,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,23,C,C,1,C,14.014729480684199,79.77293897613379,164,2354.7918796539307,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,24,B,B,1,B,13.140345459682134,102.06372859213293,120,1494.1580295562744,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,25,D,B,0,B,14.350290593384516,74.81957360931645,111,1752.2945404052734,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,26,A,A,1,"A. Mass of the moon

(Note that without additional information, such as gravitat",6.576077545106411,75.12311123660413,145,9359.71474647522,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,27,B,C,0,C,14.067863372910923,71.59428361759598,136,2260.159969329834,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,28,B,C,0,C. deflected in the +y-direction,7.60944763653727,71.5007944532717,198,4496.853590011597,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,29,D,C,0,C,14.113529229119033,72.86169255556136,169,2623.760938644409,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,30,D,D,1,D,14.220402010764845,77.21349673090296,164,2438.1392002105713,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,31,D,D,1,D,13.83298059232823,73.11335477421656,171,2649.71661567688,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,32,B,B,1,B. 427 Hz,7.824460829445011,75.60538310327695,161,3438.2083415985107,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,33,D,B,0,B,14.098406880022557,103.76914585469099,174,2018.1527137756348,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,34,D,C,0,C,14.236800706145315,73.46617494861741,126,2022.6361751556396,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,35,D,C,0,"C. 2,000 s",7.056904051509754,77.67050284570134,181,3887.468099594116,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,36,D,D,1,D,14.373495274713429,69.93354579260138,121,2089.2107486724854,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,37,A,A,1,A,14.45107588259946,72.7944553919217,100,1658.625602722168,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,38,C,C,1,C,13.984449292386865,74.60419812094513,154,2290.2543544769287,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,39,D,D,1,D,14.163503484221858,71.96902211713738,143,2285.931348800659,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,40,D,D,1,D,13.703604733225076,82.41310529482514,133,1921.3099479675293,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,41,B,B,1,B. 1.00032,6.377665646819951,70.54335836137432,190,4553.312540054321,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,42,C,C,1,C,11.673787677149727,74.34132003892947,164,2562.4043941497803,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,43,B,C,0,C,13.966382916320418,76.17983519762319,132,2041.6383743286133,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,44,B,C,0,C,14.125790161387155,74.91015062505029,175,2612.133741378784,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,45,B,C,0,C,10.579043971796269,77.55244484082361,166,2503.450393676758,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,46,C,C,1,C,13.857613026156244,75.70155685897929,181,2705.5914402008057,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,47,D,B,0,B,10.649627263045794,72.00557117390683,140,2372.5688457489014,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,48,D,C,0,C,14.186711307518248,76.52528272172978,163,2523.5161781311035,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,49,D,B,0,B,14.275313700018557,74.403982184962,142,2225.7633209228516,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,50,B,C,0,C,14.084209488531933,72.94339438489969,142,2245.9030151367188,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,51,A,A,1,A,14.309631813173446,71.18254204035051,121,1995.0203895568848,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,52,A,A,1,A,14.417219927481382,69.86888950994569,92,1584.8290920257568,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,53,D,B,0,B. F_B = 1/2 F_A,7.074723226720623,73.99472006564154,180,4494.071960449219,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,54,C,B,0,B,7.711200132632642,69.40501589538978,144,2524.9714851379395,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,55,D,B,0,B,14.129582400192161,76.50656646138108,181,2729.5913696289062,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,56,C,C,1,C,14.136573435964857,71.85635491967118,153,2445.384979248047,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,57,D,D,1,D,14.284795977401453,81.45677515360616,149,2117.002010345459,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,58,D,C,0,C,12.443924564929286,72.45708846839005,169,2651.5276432037354,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,59,C,C,1,C. The entropy of the system and its environment remains unchanged.,7.565399092454725,75.7668077801385,143,4060.7857704162598,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,60,D,D,1,D,14.101190140447853,72.48321263170072,198,3045.886516571045,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,61,A,A,1,A,14.358429474984026,78.25563171320245,109,1713.5143280029297,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,62,D,C,0,C,14.235686017709194,74.21464443084423,142,2185.3699684143066,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,63,D,D,1,D,14.316904685207057,75.62372845058357,113,1786.6880893707275,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,64,A,B,0,B. L_B = 2L_A,7.2001324824376765,67.30058414088163,191,4633.058786392212,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,65,D,C,0,C,14.268999172398047,79.94069357092346,117,1789.6649837493896,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,66,B,C,0,C,13.76187822113962,70.33861838403232,136,2219.820976257324,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,67,A,B,0,B. 39.5 eV,7.7224728593691365,77.8988367808832,148,3343.6901569366455,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,68,A,D,0,D,14.15207823268847,75.29946833869136,160,2413.4349822998047,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,69,A,A,1,A,14.327263349427627,93.48458779091284,121,1610.9788417816162,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,70,D,D,1,D,14.077171051705449,71.08044819849142,196,3034.303665161133,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,71,C,D,0,D,14.144771738746067,75.03905246687668,175,2636.6543769836426,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,72,C,C,1,C,14.076378429357694,74.42423869136525,174,2661.100149154663,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,73,B,B,1,B. 0.5c,7.6255547591087245,79.03025004780842,162,3254.023790359497,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,74,C,C,1,C,14.083515245405254,137.56201194843504,205,1846.29487991333,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,75,C,C,1,C,14.228495407753108,74.77979823750614,136,2126.5594959259033,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,76,C,D,0,D,12.681021583098735,1146.5622899616494,174,468.625545501709,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,77,D,D,1,D,11.274910505397864,948.5964820952413,164,578.4268379211426,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,78,D,C,0,C,14.343909575994033,71.1201896227482,122,2163.2747650146484,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,79,C,B,0,B. 0.15c,7.291174681152881,76.54325527774297,179,3703.876495361328,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,80,A,B,0,B. 100 pm,8.097165991902834,77.80076910278372,166,3303.325891494751,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,81,B,A,0,"A. n = 3, l = 2

(Note that the correct answer is provided without explanation o",6.447875278553097,79.62169876711798,146,7132.115840911865,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,82,A,A,1,A,14.015122316980023,80.51610108262092,113,1719.5806503295898,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,83,D,B,0,B. 594 Hz,7.224325749664269,140.23300372121057,181,2686.4235401153564,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,84,A,C,0,C,14.24775419774458,70.1968606301369,152,2503.5133361816406,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,85,D,B,0,B,14.191543259371741,74.95741390063195,153,2341.892957687378,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,86,D,D,1,D,14.34555574682963,74.81999778212149,112,1793.635368347168,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,87,D,D,1,D,13.738339584277844,72.539855170787,139,2189.8353099823,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,88,D,B,0,"B. 1,750 Hz",5.858876704200761,72.15967906123693,168,4346.211910247803,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,89,A,C,0,C,10.122686966028262,920.927470902933,152,557.0571422576904,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,90,B,C,0,C,14.163603787347652,74.7550074528477,132,2144.186019897461,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,91,C,C,1,C,14.242376767835017,72.49911023819253,154,2409.5540046691895,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,92,A,B,0,B,14.119706874885278,71.89776519604096,152,2417.313575744629,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,93,C,C,1,C,13.976338059664986,76.59252914602598,164,2445.178270339966,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,94,C,B,0,B,14.220806461934458,69.27082386591134,141,2328.376293182373,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,95,D,B,0,B. 9.8 m,8.093618889697126,72.9242437109763,158,3407.1412086486816,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,96,C,D,0,D,14.146472577062909,77.33004408357091,142,2130.894899368286,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,97,C,C,1,C. 600 nm,6.464760232817565,1146.2522975915135,169,1700.915813446045,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,98,A,B,0,B. 1.2 * 10^-22 kg,7.093613950395777,70.15026907125001,195,5071.0554122924805,
phi3.5:3.8b-mini-instruct-q8_0,college_physics,99,B,D,0,D,14.168219267361382,77.95410851024063,166,2483.752965927124,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,0,B,B,1,B. k = 1 and n = 0,6.4041328003671705,57.0517373680322,160,4836.538314819336,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,1,D,B,0,B,14.347716919545178,68.35503605728151,120,2052.4141788482666,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,2,D,B,0,B. n = 1 and r = 7,7.594734823504692,72.36924932105653,169,4050.163745880127,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,3,A,D,0,D,14.349672827459534,71.53833560559265,104,1774.8558521270752,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,4,C,C,1,C,14.208884815675242,76.37813724634418,133,1963.949203491211,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,5,D,D,1,D,14.000504018144653,76.01697737215612,205,2978.456735610962,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,6,C,B,0,B. 6*sqrt(2),6.008030333343547,72.7873391622623,196,4524.876356124878,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,7,C,C,1,C,14.18379359743557,72.76528256830642,137,2224.161148071289,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,8,C,D,0,D,14.228495407753108,77.2481578679088,147,2181.5850734710693,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,9,A,C,0,C. Neither (a) nor (b).,7.357160724533188,70.75165023443655,111,3345.5076217651367,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,10,D,D,1,D,14.316597231170096,79.16199250058526,117,1750.0154972076416,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,11,B,D,0,D. 3/8,6.2810914024420885,73.98654656328165,171,3620.1844215393066,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,12,A,D,0,D,14.282653717060631,65.85115587670289,122,2275.719165802002,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,13,B,D,0,D,14.148874457036943,75.33608785778792,161,2428.5948276519775,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,14,D,D,1,D,11.49828388113074,71.65037147556563,136,2222.508192062378,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,15,D,D,1,I and II only (Option D),7.9321501503142455,71.13593993937872,169,3740.6070232391357,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,16,B,D,0,D. I and II only,7.432781113090827,77.09581518823926,212,3880.3021907806396,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,17,C,B,0,B. -1/(4sqrt(2)),7.6831631163468375,78.50774812958947,161,3690.232276916504,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,18,D,C,0,C. I and III only,7.727011313448422,73.28447457413476,200,3789.0899181365967,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,19,A,C,0,C. sqrt(5),7.869391705857877,76.91415805974279,134,2968.179702758789,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,20,D,C,0,C. III only,8.862969626603089,72.0158156023426,155,2857.5592041015625,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,21,D,C,0,C,14.342675195777515,73.69961325591296,103,1688.4150505065918,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,22,B,A,0,A. I only,8.789972399486667,69.95796031436367,194,3424.107551574707,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,23,A,B,0,B,13.961410660933181,75.91608741804059,171,2575.336456298828,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,24,B,D,0,"D. False, False",7.6802949233250555,77.94065579457884,164,3045.2914237976074,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,25,D,,0,I and III only,8.756076717241767,69.97343162626868,195,3515.2745246887207,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,26,D,C,0,C. 41/8 days,6.261261574637716,74.35357330200134,182,4057.936429977417,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,27,A,C,0,C,10.824560928747326,69.84065273074042,120,2112.3697757720947,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,28,A,A,1,A,14.164205635937423,75.16641494657941,172,2567.753553390503,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,29,B,D,0,D,14.243492504362068,82.12650798877709,104,1626.1227130889893,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,30,C,C,1,C. S(n) is not true for any n <= n0,6.346670199646411,69.57615145826927,193,5378.69119644165,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,31,B,B,1,"B. (3/7, 3/14, 9/14)",7.20029492408009,73.05959761021624,169,5273.346185684204,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,32,B,B,1,"B. For 3, 5, 7, and 11 only",7.046912864922425,69.09340536878048,155,4958.2390785217285,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,33,C,C,1,C,14.10238330277817,68.97983423817357,105,1842.6084518432617,
phi3.5:3.8b-mini-instruct-q8_0,college_mathematics,34,D,C,0,C. III only,8.832408580154992,77.57487637889342,175,2901.7910957336426,
